id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
34,192.168.10.17-144.217.240.204-123-123-17,192.168.10.17,123,144.217.240.204,123,17,2017-07-07 12:02:11.150799,66016163,7,7,336,336,48,48,48.0,0.0,48,48,48.0,0.0,10.179325326738544,0.2120692776403863,5078166.384615384,15325948.273582095,55983762,16128,66000035,11000005.833333334,22045446.958648734,56000086,1999892,65999681,10999946.833333332,22045379.843171988,55999890,1999678,0,0,0,0,0,0,56,56,0.1060346388201931,0.1060346388201931,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,6,8,10016273.0,0.0,10016273,10016273,55983762.0,0.0,55983762,55983762,-1,-1,0,DDOS,-1
35,192.168.10.17-144.217.163.175-123-123-17,192.168.10.17,123,144.217.163.175,123,17,2017-07-07 12:01:51.150824,88016547,9,9,432,432,48,48,48.0,0.0,48,48,48.0,0.0,9.816336012363674,0.2045070002575765,5177443.94117647,13922379.378605785,55982969,16306,87999937,10999992.125,19242830.197338395,56000007,1999920,87999922,10999990.25,19242678.02835318,55999579,1994337,0,0,0,0,0,0,72,72,0.1022535001287882,0.1022535001287882,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,8,8,6016664.5,5657250.936396626,10016945,2016384,37983304.0,25455370.361172315,55982969,19983639,-1,-1,0,DDOS,-1
36,192.168.10.14-137.116.74.190-49448-443-6,192.168.10.14,49448,137.116.74.190,443,6,2017-07-07 12:02:23.931947,374118,10,8,939,7046,261,0,93.9,122.50845775791244,1460,0,880.75,609.6762021176253,21343.5333237107,48.11316215739419,22006.941176470587,23443.28682285877,55918,18,374118,41568.66666666666,33857.78034292856,87795,187,292453,41779.0,43945.69889458277,115632,48,4,4,0,0,0,0,212,172,26.729534531885665,21.383627625508527,0,1460,443.6111111111111,568.2124849953361,322865.42810457514,0,2,0,8,17,0,0,0,0.8,443.6111111111111,93.9,880.75,0,0,0,5585,4,12062634,0,52,0,391,8192,510,4,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,374118,DDOS,-1
37,192.168.10.17-198.100.147.178-123-123-17,192.168.10.17,123,198.100.147.178,123,17,2017-07-07 12:02:15.150968,67016314,7,7,336,336,48,48,48.0,0.0,48,48,48.0,0.0,10.02740914697278,0.2089043572285996,5155101.076923077,15602536.145819088,56983188,16508,66999806,11166634.333333334,22453680.143877044,57000017,1999870,66999302,11166550.333333332,22453564.04186572,56999696,1999339,0,0,0,0,0,0,56,56,0.1044521786142998,0.1044521786142998,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,6,8,10016618.0,0.0,10016618,10016618,56983188.0,0.0,56983188,56983188,-1,-1,0,DDOS,-1
38,192.168.10.17-45.79.109.111-123-123-17,192.168.10.17,123,45.79.109.111,123,17,2017-07-07 12:02:15.150909,67080806,7,7,336,336,48,48,48.0,0.0,48,48,48.0,0.0,10.017768719117656,0.2087035149816178,5160062.0,15578020.191047804,56919085,80943,66999862,11166643.666666668,22453680.96033422,57000028,1999924,66999517,11166586.166666666,22453709.619457517,57000029,1999806,0,0,0,0,0,0,56,56,0.1043517574908089,0.1043517574908089,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,6,8,10080777.0,0.0,10080777,10080777,56919085.0,0.0,56919085,56919085,-1,-1,0,DDOS,-1
39,192.168.10.17-91.189.91.157-123-123-17,192.168.10.17,123,91.189.91.157,123,17,2017-07-07 12:02:19.150836,66036377,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.90748839840199,0.0605726749667081,22012125.666666664,38062613.52894925,65963046,36456,65999921,65999921.0,0.0,65999921,65999921,65999502,65999502.0,0.0,65999502,65999502,0,0,0,0,0,0,16,16,0.030286337483354,0.030286337483354,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,36875.0,0.0,36875,36875,65963046.0,0.0,65963046,65963046,-1,-1,0,DDOS,-1
40,8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2017-07-07 12:02:32.500575,117895721,82,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6955299081635032,1455502.7283950618,4388504.646531714,23631207,0,117895721,1455502.7283950618,4388504.646531714,23631207,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.6955299081635032,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2140321.5,2913713.2216495057,7718994,5,12596643.625,7387750.684356969,23631207,5497974,-1,-1,0,DDOS,-1
41,192.168.10.5-65.152.202.163-49183-80-6,192.168.10.5,49183,65.152.202.163,80,6,2017-07-07 12:02:14.551012,148785,4,3,286,232,286,0,71.5,143.0,232,0,77.33333333333333,133.94526245199316,3481.5337567631145,47.04775346977182,24797.5,29010.658674011524,68960,37,148785,49595.0,55117.24999489724,108956,37,40088,20044.0,27691.71576482757,39625,463,1,1,0,0,0,0,92,72,26.88443055415533,20.163322915616494,0,286,74.00000000000001,127.3368236868922,16214.66666666667,0,2,0,2,6,0,0,0,0.75,74.0,71.5,77.33333333333333,0,0,0,0,0,0,0,40,0,33,8192,946,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,148785,DDOS,-1
42,192.168.10.5-23.15.4.18-49190-80-6,192.168.10.5,49190,23.15.4.18,80,6,2017-07-07 12:02:25.576512,12285758,29,35,1663,52683,291,0,57.34482758620689,115.01095471490314,2920,0,1505.2285714285713,649.4786183010586,4423.495888491374,5.209283790222793,195012.0317460317,779053.5354130962,4989801,0,12285758,438777.07142857154,1132639.2709792317,4989801,1,12210443,359130.67647058825,1054908.090250857,5061951,49,6,6,0,0,0,0,592,712,2.3604567174447038,2.8488270727780898,0,2920,849.1562500000001,872.5024258619115,761260.4831349205,0,2,0,12,63,0,0,0,1.206896551724138,849.15625,57.3448275862069,1505.2285714285715,0,0,0,10467,6,12025965,0,25,0,823,8192,1114,6,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,12285758,DDOS,-1
43,192.168.10.8-224.0.0.22-0-0-0,192.168.10.8,0,224.0.0.22,0,0,2017-07-07 12:01:11.448870,35340761,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.198071569539773,5890126.833333333,11597458.816718591,29139846,2771,35340761,5890126.833333333,11597458.816718591,29139846,2771,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.198071569539773,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47859.0,46391.86170008701,80663,15055,17365847.0,16650949.069167258,29139846,5591848,-1,-1,0,DDOS,-1
44,192.168.10.9-172.217.11.46-1079-443-6,192.168.10.9,1079,172.217.11.46,443,6,2017-07-07 12:02:40.891298,62871321,1161,1802,51413,3195519,1682,0,44.283376399655445,246.84985623885163,4587,0,1773.3179800221951,904.427072935982,51644.08745284674,47.12800610631356,21225.9692775152,1081951.2352231934,58884295,0,62871321,54199.41465517242,1731103.0351441435,58960550,3,62834878,34888.882842865074,1388377.640898431,58920670,1,91,350,0,0,0,0,23244,-29484,18.46628926406684,28.66171684224672,0,4587,1095.825852176844,1110.802251609559,1233881.6421808668,0,2,0,441,2962,0,0,0,1.5521102497846684,1095.8258521768478,44.28337639965547,1773.3179800221976,0,0,0,79586,43,4553707,0,17,0,1078,8192,1619,91,20,3711487.0,0.0,3711487,3711487,58884295.0,0.0,58884295,58884295,-1,-1,62871321,DDOS,-1
45,192.168.10.17-206.108.0.131-123-123-17,192.168.10.17,123,206.108.0.131,123,17,2017-07-07 12:01:48.151377,110021390,10,10,480,480,48,48,48.0,0.0,48,48,48.0,0.0,8.725575999357943,0.1817828333199571,5790599.47368421,14704575.55183983,61977917,22005,109999385,12222153.888888888,19967383.864837103,62000022,1999375,109999073,12222119.222222222,19967332.139436875,61999922,1999238,0,0,0,0,0,0,80,80,0.0908914166599785,0.0908914166599785,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,9,8,4021998.333333333,3464009.249154704,6022209,22105,32644463.333333336,25580042.787511174,61977917,14977743,-1,-1,0,DDOS,-1
46,192.168.10.8-192.168.10.3-123-123-17,192.168.10.8,123,192.168.10.3,123,17,2017-07-07 12:02:36.311852,65544022,6,6,288,288,48,48,48.0,0.0,48,48,48.0,0.0,8.787986797636556,0.1830830582840949,5958547.454545454,19268039.85262562,64037904,3,65543922,13108784.4,28477747.11863528,64037970,3,65543939,13108787.8,28477763.489336617,64038003,3,0,0,0,0,0,0,48,48,0.0915415291420474,0.0915415291420474,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,5,8,1506015.0,0.0,1506015,1506015,64037904.0,0.0,64037904,64037904,-1,-1,0,DDOS,-1
47,192.168.10.9-72.21.91.29-1071-80-6,192.168.10.9,1071,72.21.91.29,80,6,2017-07-07 12:02:38.235799,119671512,27,24,3926,7960,435,0,145.40740740740742,208.6740666610638,796,0,331.6666666666667,400.8736835275266,99.32188372450746,0.4261665884191385,2393430.24,4119825.2058345904,10022633,82,119647958,4601844.538461539,4783051.610269422,10046346,248,119646973,5202042.304347826,4823531.143355847,10046552,839,9,10,0,0,0,0,564,624,0.2256176056336615,0.2005489827854769,0,796,233.0588235294117,324.6246701509117,105381.17647058824,0,2,0,19,50,0,0,0,0.8888888888888888,233.05882352941177,145.40740740740742,331.6666666666667,0,0,0,0,0,0,0,76,0,156,8192,304,20,20,905490.181818182,1963644.2992486604,5066624,23510,9971596.90909091,82785.29001876402,10022633,9796790,-1,-1,119671512,DDOS,-1
48,192.168.10.17-52.60.76.61-123-123-17,192.168.10.17,123,52.60.76.61,123,17,2017-07-07 12:01:50.150839,112030169,10,10,480,480,48,48,48.0,0.0,48,48,48.0,0.0,8.569120341146679,0.1785233404405558,5896324.684210527,15126776.91753132,63970168,29888,111999934,12444437.111111112,20591968.75881448,64000056,1999922,112000024,12444447.111111112,20592083.981377862,64000403,1999483,0,0,0,0,0,0,80,80,0.0892616702202779,0.0892616702202779,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,9,8,4029934.666666667,4000108.001410628,8030104,29888,33303376.666666664,26727145.228274424,63970168,14969777,-1,-1,0,DDOS,-1
49,192.168.10.17-144.217.164.10-123-123-17,192.168.10.17,123,144.217.164.10,123,17,2017-07-07 12:01:49.150821,112016093,10,10,480,480,48,48,48.0,0.0,48,48,48.0,0.0,8.570197141226842,0.1785457737755592,5895583.842105263,15191264.90183453,63983635,16162,111999931,12444436.777777778,20688845.544091664,63999991,1999896,111999649,12444405.444444444,20688771.30952385,63999797,1999803,0,0,0,0,0,0,80,80,0.0892728868877796,0.0892728868877796,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,9,8,4016324.333333333,3999946.000187045,8016248,16356,33316986.0,27024657.734529424,63983635,12983701,-1,-1,0,DDOS,-1
50,192.168.10.17-192.168.10.255-138-138-17,192.168.10.17,138,192.168.10.255,138,17,2017-07-07 12:01:40.078819,61467160,24,0,5640,0,235,235,235.0,0.0,0,0,0.0,0.0,91.75631345258184,0.390452397670561,2672485.217391304,12816780.567443512,61467122,1,61467160,2672485.217391304,12816780.567443512,61467122,1,0,0.0,0.0,0,0,0,0,0,0,0,0,192,0,0.390452397670561,0.0,235,235,235.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,235.0,235.0,0.0,2820,12,148421052,0,0,0,1,235,0,0,0,0,23,8,21.0,0.0,21,21,61467122.0,0.0,61467122,61467122,-1,-1,0,DDOS,-1
51,192.168.10.14-64.4.54.254-49451-443-6,192.168.10.14,49451,64.4.54.254,443,6,2017-07-07 12:03:00.773286,117025664,53,38,32568,9330,2101,0,614.4905660377358,564.7346423369498,1460,0,245.52631578947367,351.1292005871608,358.0240313782795,0.7776072093041061,1300285.1555555558,4415871.083369351,29869808,48,117025664,2250493.5384615385,5644146.681625742,29869808,258,116916472,3159904.648648649,6545615.320662668,29971803,48,34,18,0,0,0,0,1072,772,0.4528921109133805,0.3247150983907256,0,2101,460.4175824175824,518.1035732132259,268431.3125763126,0,2,0,52,90,0,0,0,0.7169811320754716,460.4175824175824,614.4905660377359,245.52631578947367,0,0,0,0,0,0,0,357,0,102,8192,510,34,20,2949820.4285714286,2927490.529400443,6920158,138654,13739361.285714284,9315609.871977264,29869808,5283006,-1,-1,117025664,DDOS,-1
52,192.168.10.25-17.253.14.125-123-123-17,192.168.10.25,123,17.253.14.125,123,17,2017-07-07 12:02:55.371187,66021092,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.908161531166434,0.0605866985659673,22007030.666666664,38076971.3635463,65974530,23263,65997829,65997829.0,0.0,65997829,65997829,65997793,65997793.0,0.0,65997793,65997793,0,0,0,0,0,0,16,16,0.0302933492829836,0.0302933492829836,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,23299.0,0.0,23299,23299,65974530.0,0.0,65974530,65974530,-1,-1,0,DDOS,-1
53,192.168.10.5-192.168.10.3-49159-445-6,192.168.10.5,49159,192.168.10.3,445,6,2017-07-07 12:03:06.417881,90003134,10,10,8,2,1,0,0.8,0.4216370213557839,1,0,0.2,0.4216370213557839,0.1111072421100358,0.2222144842200717,4737007.0526315775,11232377.083522825,30003539,3,90003093,10000343.666666666,14988669.122400789,30003575,3,90003091,10000343.444444444,14988699.998695685,30003580,3,0,0,0,0,0,0,224,296,0.1111072421100358,0.1111072421100358,0,1,0.5,0.5129891760425771,0.2631578947368421,0,0,0,0,20,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,255,2053,7,20,15839.666666666668,27322.53074540009,47389,46,29985190.33333333,28584.791364173598,30003539,29952255,-1,-1,226179026,DDOS,-1
54,192.168.10.14-13.82.187.188-49450-443-6,192.168.10.14,49450,13.82.187.188,443,6,2017-07-07 12:02:58.712310,104711617,98,81,108730,12828,5760,0,1109.4897959183672,1413.771305416302,1460,0,158.3703703703704,317.6677684485965,1160.883610459382,1.7094569363779375,588267.5112359548,3118928.2532850406,36764189,3,104711617,1079501.206185567,4173554.582167035,36764189,13,104634112,1307926.4,4586121.548996616,36853525,3,46,24,0,0,0,0,1972,1632,0.9359037975700442,0.7735531388078937,0,5760,679.0949720670392,1166.1631156394665,1359936.412277948,0,2,0,70,178,0,0,0,0.826530612244898,679.0949720670391,1109.4897959183672,158.37037037037038,13681,4,31069644,0,0,0,0,607,0,71,8192,513,73,20,13816721.0,22175524.95931853,39412199,380596,21057068.666666668,13839713.81656544,36764189,10653517,-1,-1,104711617,DDOS,-1
55,192.168.10.5-192.168.10.3-123-123-17,192.168.10.5,123,192.168.10.3,123,17,2017-07-07 12:03:03.449655,64014742,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,5.9986182557761465,0.124971213662003,9144963.142857144,24195208.26932965,64014538,3,64014637,21338212.333333336,36958861.84184835,64014630,3,64014649,21338216.333333336,36958829.798915565,64014597,3,0,0,0,0,0,0,32,32,0.0624856068310015,0.0624856068310015,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,3,8,96.0,0.0,96,96,64014538.0,0.0,64014538,64014538,-1,-1,0,DDOS,-1
56,192.168.10.14-192.168.10.3-49414-445-6,192.168.10.14,49414,192.168.10.3,445,6,2017-07-07 12:03:15.836947,90008934,10,10,8,2,1,0,0.8,0.4216370213557839,1,0,0.2,0.4216370213557839,0.1111000825762473,0.2222001651524947,4737312.315789473,11230020.82353068,30008784,3,90008893,10000988.111111112,14984442.187992755,30008822,3,90008892,10000988.0,14984477.145238437,30008824,3,0,0,0,0,0,0,224,296,0.1111000825762473,0.1111000825762473,0,1,0.5,0.5129891760425771,0.2631578947368421,0,0,0,0,20,0,0,0,1.0,0.5,0.8,0.2,0,0,0,0,0,0,0,0,0,0,253,2047,7,20,22787.333333333336,39392.6089810428,68274,41,29980176.0,42131.40369130846,30008784,29931795,-1,-1,236944397,DDOS,-1
57,192.168.10.9-192.168.10.3-123-123-17,192.168.10.9,123,192.168.10.3,123,17,2017-07-07 12:03:15.485199,64006700,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,5.9993719407499535,0.1249869154322907,9143814.285714284,24192192.49079737,64006550,3,64006620,21335540.0,36954234.09076566,64006614,3,64006636,21335545.333333336,36954243.32836997,64006630,3,0,0,0,0,0,0,32,32,0.0624934577161453,0.0624934577161453,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,3,8,67.0,0.0,67,67,64006550.0,0.0,64006550,64006550,-1,-1,0,DDOS,-1
58,192.168.10.50-192.168.10.255-138-138-17,192.168.10.50,138,192.168.10.255,138,17,2017-07-07 12:00:41.949002,23719992,46,0,10373,0,237,214,225.5,11.627075680879038,0,0,0.0,0.0,437.3104341687805,1.9392923909923745,527110.9333333333,3535956.353870929,23719918,1,23719992,527110.9333333333,3535956.353870929,23719918,1,0,0.0,0.0,0,0,0,0,0,0,0,0,368,0,1.9392923909923745,0.0,214,237,225.5,11.627075680879038,135.18888888888875,0,0,0,0,0,0,0,0,0.0,225.5,225.5,0.0,5186,23,140175675,0,0,0,1,225,0,0,0,0,45,8,38.0,0.0,38,38,23719918.0,0.0,23719918,23719918,-1,-1,0,DDOS,-1
59,192.168.10.3-192.168.10.1-60646-53-17,192.168.10.3,60646,192.168.10.1,53,17,2017-07-07 12:03:17.996320,303053,1,1,60,131,60,60,60.0,0.0,131,131,131.0,0.0,630.2527940657244,6.599505697023292,303053.0,0.0,303053,303053,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,3.299752848511646,3.299752848511646,60,131,95.5,50.20458146424488,2520.5,0,0,0,0,0,0,0,0,1.0,95.5,60.0,131.0,0,0,0,0,0,0,0,30,0,65,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
60,192.168.10.3-192.168.10.1-60687-53-17,192.168.10.3,60687,192.168.10.1,53,17,2017-07-07 12:01:13.474067,359723,1,1,47,123,47,47,47.0,0.0,123,123,123.0,0.0,472.58585077962766,5.559833538583854,359723.0,0.0,359723,359723,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,2.779916769291927,2.779916769291927,47,123,85.0,53.74011537017761,2888.0,0,0,0,0,0,0,0,0,1.0,85.0,47.0,123.0,0,0,0,0,0,0,0,23,0,61,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
61,192.168.10.14-192.168.10.3-123-123-17,192.168.10.14,123,192.168.10.3,123,17,2017-07-07 12:03:23.368314,64008955,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,5.999160586202352,0.124982512212549,9144136.42857143,24193044.800684903,64008805,3,64008865,21336288.333333336,36955529.37609459,64008858,3,64008901,21336300.333333336,36955550.160704285,64008894,3,0,0,0,0,0,0,32,32,0.0624912561062745,0.0624912561062745,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,3,8,57.0,0.0,57,57,64008805.0,0.0,64008805,64008805,-1,-1,0,DDOS,-1
62,192.168.10.9-52.11.31.31-1087-443-6,192.168.10.9,1087,52.11.31.31,443,6,2017-07-07 12:03:35.100005,110494983,20,21,8825,3344,4286,0,441.25000000000006,1139.9232603441708,1521,0,159.23809523809524,445.1865793981109,110.13169711062808,0.3710575710030201,2762374.5750000007,4440043.357857841,10024153,24,110410273,5811067.0,4987104.160538703,10108736,368,110410248,5520512.399999999,5083557.547948425,10109149,48,4,4,0,0,0,0,412,552,0.1810036931722049,0.1900538778308151,0,4286,296.80487804878044,858.3065075924858,736690.0609756098,0,2,0,8,40,0,0,0,1.05,296.8048780487805,441.25,159.23809523809524,0,0,0,0,0,0,0,215,0,81,8192,178,15,20,161323.45454545453,196821.88740247543,727263,84485,9875974.090909092,314186.2246510671,10024153,8961330,-1,-1,110494983,DDOS,-1
63,192.168.10.9-52.11.31.31-1086-443-6,192.168.10.9,1086,52.11.31.31,443,6,2017-07-07 12:03:35.099811,110494940,20,21,8916,3344,4226,0,445.8,1135.6840553975435,1521,0,159.23809523809524,445.1865793981109,110.9553070937004,0.3710577154030763,2762373.5,4440291.609297992,10024167,48,110410438,5811075.684210527,4987123.431571808,10108736,307,110410471,5520523.550000001,5083500.496794388,10108511,48,4,4,0,0,0,0,412,424,0.1810037636112567,0.1900539517918196,0,4226,299.0243902439024,856.0200782634972,732770.3743902439,0,2,0,8,40,0,0,0,1.05,299.0243902439024,445.8,159.23809523809524,0,0,0,0,0,0,0,217,0,81,8192,46720,15,20,160932.09090909088,197007.03441220292,727462,84344,9876380.454545451,314003.5090878328,10024167,8962452,-1,-1,110494940,DDOS,-1
64,192.168.10.9-52.11.31.31-1085-443-6,192.168.10.9,1085,52.11.31.31,443,6,2017-07-07 12:03:35.099680,110494200,21,23,13638,3500,4552,0,649.4285714285713,1442.5030527325955,1521,0,152.17391304347822,425.7635549728077,155.10316378597247,0.398210946818928,2569632.558139535,4335141.693703801,10009558,1,110410566,5520528.299999999,5019590.579709854,10093163,280,110409987,5018635.772727273,5096056.578326215,10095365,1,5,5,0,0,0,0,432,464,0.1900552246181247,0.2081557222008032,0,4552,389.4999999999999,1060.041760914975,1123688.534883721,0,2,0,10,43,0,0,0,1.0952380952380951,389.5,649.4285714285714,152.17391304347825,0,0,0,0,0,0,0,309,0,79,8192,55480,16,20,165624.63636363635,211396.79648058652,774385,83566,9871699.545454543,330783.66091793706,10009558,8905431,-1,-1,110494200,DDOS,-1
65,192.168.10.9-72.21.91.29-1090-80-6,192.168.10.9,1090,72.21.91.29,80,6,2017-07-07 12:03:35.397009,110947998,22,20,1316,4776,435,0,59.81818181818182,152.5911550715198,796,0,238.8,374.24922740137526,54.90860682317134,0.3785557266206822,2706048.731707317,4452639.392883304,10007308,2,110924480,5282118.095238094,5057751.907428002,10030774,133,110924431,5838127.947368422,5004816.814745121,10030971,1073,3,6,0,0,0,0,488,544,0.1982910948965478,0.1802646317241344,0,796,145.0476190476191,291.5790444125474,85018.33914053427,0,2,0,9,41,0,0,0,0.9090909090909092,145.04761904761904,59.81818181818182,238.8,0,0,0,0,0,0,0,31,0,113,8192,292,14,20,116011.45454545454,236925.19492547165,794697,23450,9968032.181818182,87271.52574673858,10007308,9785561,-1,-1,110947998,DDOS,-1
66,192.168.10.9-72.21.91.29-1092-80-6,192.168.10.9,1092,72.21.91.29,80,6,2017-07-07 12:03:35.397284,110947727,19,18,881,3184,435,0,46.36842105263158,136.95303758195354,796,0,176.88888888888889,340.52293502941285,36.63887589152683,0.3334903832685099,3081881.305555555,4633767.042225012,10007285,49,110924205,6162455.833333333,4935929.623552319,10030774,764,110924058,6524944.588235295,4840500.149382979,10030881,702,2,4,0,0,0,0,416,504,0.1712518184351807,0.1622385648333291,0,796,109.86486486486488,261.74225682722505,68509.00900900902,0,2,0,6,36,0,0,0,0.9473684210526316,109.86486486486488,46.36842105263158,176.88888888888889,0,0,0,0,0,0,0,23,0,86,8192,290,13,20,115920.36363636365,236440.16299785988,793391,23464,9968098.272727272,86817.73113378511,10007285,9786239,-1,-1,110947727,DDOS,-1
67,192.168.10.9-72.21.91.29-1093-80-6,192.168.10.9,1093,72.21.91.29,80,6,2017-07-07 12:03:35.397438,110947575,20,19,1316,3980,435,0,65.80000000000001,159.1247772562215,796,0,209.47368421052636,360.1214869736558,47.73425647203195,0.3515173720561265,2919673.026315789,4560220.067883492,10007297,21,110924024,5838106.526315791,5000413.325276659,10030779,630,110924049,6162447.166666667,4940903.796247383,10030939,694,3,5,0,0,0,0,436,524,0.1802653190031418,0.1712520530529847,0,796,135.7948717948718,281.75186726950284,79384.11470985155,0,2,0,8,38,0,0,0,0.95,135.7948717948718,65.8,209.47368421052636,0,0,0,0,0,0,0,33,0,102,8192,292,14,20,116118.54545454546,236996.342013274,795038,23472,9967883.636363637,87411.88080378178,10007297,9785058,-1,-1,110947575,DDOS,-1
68,192.168.10.9-216.58.212.142-1077-443-6,192.168.10.9,1077,216.58.212.142,443,6,2017-07-07 12:02:39.723661,118674874,38,70,20418,64222,5575,0,537.315789473684,1374.549343451079,2860,0,917.4571428571428,716.0573348778005,713.2090993414495,0.9100494178742504,1109110.9719626168,7940719.076574441,58467932,1,118674874,3207429.027027027,13388966.86716804,58626899,41,118347397,1715179.6666666665,9899712.24871919,58606525,1,8,17,0,0,0,0,772,1412,0.3202025729557547,0.5898468449184956,0,5575,783.7037037037037,1008.5863731657728,1017246.4721356872,0,2,0,25,107,0,0,0,1.8421052631578947,783.7037037037037,537.3157894736842,917.4571428571428,17995,5,74540,59585,42,292857,0,189,0,594,8192,662,13,20,799033.0,670004.8883776894,1272798,325268,58374695.0,131857.02991498026,58467932,58281458,-1,-1,118674874,DDOS,-1
